gene_symbol	logFC	p_value	adj_p_value	direction
ZBTB47	226	0.000390099816607488	0.0163607369558627	up
GPRC5A	906.333333333333	0.000390523873023938	0.0163607369558627	up
RRAS	2354.33333333333	0.000391631592603093	0.0163607369558627	up
ANKRD1	17776.3333333333	0.000391764317842075	0.0163607369558627	up
PIEZO2	-2121.33333333333	0.000395875239586677	0.0164938788633386	down
SMO	-353	0.000397896925002145	0.0165074894078316	down
CXCR4	-6432	0.000398049006085679	0.0165074894078316	down
PM20D2	-87.6666666666667	0.0003992044787587	0.0165170853086412	down
CYBA	6048.66666666667	0.000404360719023265	0.0166876407339502	up
PIK3IP1	97.6666666666667	0.000405915973662111	0.0166876407339502	up
ZNF486	-111.666666666667	0.000406352975969495	0.0166876407339502	down
PODNL1	85.6666666666667	0.000407986680209364	0.0166876407339502	up
CRABP2	47.3333333333333	0.000407994796952905	0.0166876407339502	up
KIF24	-131.333333333333	0.000410265877417298	0.0167422198469333	down
TIPE1	-163.666666666667	0.00041281086161376	0.0168003839204701	down
BLVRB	483	0.000414194430353779	0.0168003839204701	up
AUNIP	-65	0.000414510982932041	0.0168003839204701	down
TRBC2	-2549.66666666667	0.000416529591042349	0.016818785001556	down
PDGFB	-556	0.000416846914831001	0.016818785001556	down
PDE2A	3743	0.000419286314856483	0.0168791071886144	up
ZNF682	-28.6666666666667	0.000420760896323535	0.0169004050806446	down
CTTNBP2	217	0.000421983175422836	0.0169114961379098	up
ADM	-257.333333333333	0.000424607922048519	0.016935859329769	down
RGS2	294.666666666667	0.00042622786504427	0.016935859329769	up
TRERF1	-101.333333333333	0.000426476956816876	0.016935859329769	down
ROR1	-401.333333333333	0.000426523596740643	0.016935859329769	down
MYADM	2916.33333333333	0.000427328664972911	0.016935859329769	up
ZWINT	-440.666666666667	0.0004292465726378	0.0169716165005854	down
SCUBE3	-124	0.000430129924737897	0.0169716165005854	down
COL4A1	-63626.3333333334	0.000434769523752635	0.0170868234849607	down
MME	467.333333333334	0.00043560628232246	0.0170868234849607	up
PRSS21	20	0.000435917618280301	0.0170868234849607	up
ATL1	167	0.000439529575088462	0.0171415635252327	up
PFKFB2	54.6666666666667	0.000441385517823917	0.0171415635252327	up
TRGV3	44.6666666666667	0.000441481373559154	0.0171415635252327	up
FABP4	-1651.66666666667	0.000441512635515202	0.0171415635252327	down
LAMA2	-35.3333333333333	0.000444544847103356	0.0171415635252327	down
ZBTB12	-37.3333333333334	0.000445216743250963	0.0171415635252327	down
SNCA	2602	0.000447006654624356	0.0171415635252327	up
LITAF	-89.3333333333334	0.000447468695347476	0.0171415635252327	down
NDRG4	566.333333333333	0.000448579452041836	0.0171415635252327	up
ESM1	1725.66666666667	0.000448613040508322	0.0171415635252327	up
CDCA5	-91.0000000000001	0.000449421957940813	0.0171415635252327	down
ACTA2	1785.33333333333	0.000449657158773255	0.0171415635252327	up
TDRP	-28.6666666666667	0.000450239736179134	0.0171415635252327	down
LINC00641	-37.3333333333333	0.000451096813478881	0.0171415635252327	down
ALPK3	-1389.66666666667	0.000451699475236915	0.0171415635252327	down
DSEL	266	0.000453983183154678	0.0171917275756498	up
USE1	126.333333333333	0.000455738702802799	0.017221720029381	up
HCN2	546.666666666667	0.000462905294306255	0.017455631287827	up
LYPD6	-21.3333333333333	0.000465818386965938	0.0174916761525823	down
VWDE	-21.3333333333333	0.000465818386965938	0.0174916761525823	down
BMP4	-1908	0.000468606731442953	0.0175594899744472	down
PRKCQ	-40.6666666666667	0.000474186259322348	0.0177313916299742	down
DENND11	-606.333333333333	0.000475960641985728	0.0177605856259977	down
LPXN	614.666666666667	0.00047876897771073	0.0178250534460905	up
SLC25A37	-473	0.000479682819042717	0.0178250534460905	down
CYYR1	-230	0.000481872256413034	0.0178692628861547	down
GLRB	113	0.000484078452855127	0.0179139094541047	up
ANXA4	2224.66666666667	0.000486727425074399	0.0179368675066684	up
PTHLH	355.333333333334	0.000488291923812882	0.0179368675066684	up
DDX39B	-108.666666666667	0.000488530135446535	0.0179368675066684	down
EPB41L3	7225	0.000489808081608945	0.0179368675066684	up
NPC1	4664.66666666667	0.000490164731094938	0.0179368675066684	up
BAIAP2	-335.666666666667	0.000491106899362012	0.0179368675066684	down
SPNS2	-546.333333333334	0.00049237842070081	0.0179368675066684	down
TM6SF1	1716	0.000492868836772993	0.0179368675066684	up
TNFRSF1B	-871.666666666667	0.000494416655375727	0.0179368675066684	down
SYT14	526.666666666667	0.000495396010741044	0.0179368675066684	up
MMD	-60.6666666666667	0.000495737526479477	0.0179368675066684	down
GALNT6	1076.66666666667	0.000501475481331024	0.0180781724220554	up
YPEL2	-196.666666666667	0.000501665744731983	0.0180781724220554	down
TPK1	232.666666666667	0.000505592799509434	0.0181830295743091	up
KCTD18	182.666666666667	0.000509247989312191	0.0182010997583206	up
EMP3	8875.66666666667	0.00051003234566827	0.0182010997583206	up
FOXN3	-167.666666666667	0.000510106600583827	0.0182010997583206	down
B4GALNT4	-275	0.00051016845579717	0.0182010997583206	down
FGF5	243.333333333333	0.00051318321022578	0.0182506412917011	up
CPNE8	668	0.000513599226235072	0.0182506412917011	up
LIPA	883	0.000514924558416382	0.018261431660981	up
SUSD5	-244	0.000517117862673809	0.0182697540308756	down
GSDMC	205	0.000517995861395299	0.0182697540308756	up
MEI1	144.333333333333	0.000518225651429671	0.0182697540308756	up
NPTN	1019.66666666667	0.000520699311645109	0.0183177638696352	up
CD93	7021.33333333333	0.000522318271351508	0.0183177638696352	up
TLCD2	53.6666666666667	0.000522661943242359	0.0183177638696352	up
THSD4	1229.33333333333	0.000524121618670412	0.0183329741920058	up
TCIM	95.3333333333334	0.000529245580403303	0.0184760459065012	up
SAMD9	3334.33333333333	0.00053062233956283	0.0184879994100312	up
SHROOM2	-878.666666666667	0.000533486586998131	0.018497888348079	down
PASK	-172.666666666667	0.00053360719447239	0.018497888348079	down
MYO5A	15681.6666666667	0.000534767796675606	0.018497888348079	up
AHSA2P	-41.6666666666667	0.000535045780237039	0.018497888348079	down
DOCK8	791.666666666667	0.000537102980091768	0.0185331634481858	up
GUSBP11	-51.3333333333333	0.000542060365024084	0.0185757211717629	down
TUBB6	12884.6666666667	0.00054224903688332	0.0185757211717629	up
UPF3A	-409	0.000543582079487818	0.0185757211717629	down
IFI27	5436	0.000543985713205921	0.0185757211717629	up
DMD	-339	0.000544065495437072	0.0185757211717629	down
CFD	15.3333333333333	0.000544571886203635	0.0185757211717629	up
RNF24	55.6666666666667	0.000547523433814381	0.0186234640441061	up
ZNF141	-160.666666666667	0.000548055392592583	0.0186234640441061	down
LPIN3	139	0.000551022465223828	0.0186887581468894	up
ZNF516	-317.666666666667	0.000552672856498511	0.0186899597710259	down
FNDC4	1185.66666666667	0.000554027111989922	0.0186899597710259	up
GALNT12	543.666666666667	0.000555600011806141	0.0186899597710259	up
MSRB3	1019.33333333333	0.000555643963645873	0.0186899597710259	up
RELB	452	0.000556286147375282	0.0186899597710259	up
SPATA18	365.666666666667	0.000558057228605645	0.018714286874479	up
NOS1AP	-152.666666666667	0.000561513070512074	0.0187566048290118	down
SLC2A13	74.6666666666667	0.000561789983725524	0.0187566048290118	up
USP53	1830.66666666667	0.000563144551948924	0.0187566048290118	up
SNTA1	128.333333333333	0.000563516660690351	0.0187566048290118	up
H2AJ	391.666666666667	0.000568518536008023	0.018881663902133	up
RCAN1	126.666666666667	0.000569386642231715	0.018881663902133	up
FAM171B	669.666666666667	0.000572051679422321	0.0189349105888788	up
LENG1	72	0.000573781855845508	0.0189570737363819	up
HGF	98	0.000576715605829639	0.0190188463811789	up
VASH1	-1090	0.000579552022786701	0.0190615953620062	down
CRYBG1	-512.333333333334	0.000582143649165282	0.0190615953620062	down
DNAJB9	427.333333333333	0.000582447333869886	0.0190615953620062	up
SQOR	434.666666666667	0.000582601123330352	0.0190615953620062	up
STING1	1458	0.000583344112286976	0.0190615953620062	up
JAG1	4822.66666666667	0.000588635305480745	0.0191993931572315	up
XRRA1	190	0.000590990387729422	0.0192074432570184	up
GPRIN3	-184	0.000591286772527191	0.0192074432570184	down
GNG11	3028.66666666667	0.000594534337080412	0.0192074432570184	up
IFI27L2	247	0.000594927667817823	0.0192074432570184	up
CETP	-142.666666666667	0.00059494684315969	0.0192074432570184	down
COBLL1	1240.66666666667	0.000595848081055113	0.0192074432570184	up
CDH13	4111	0.000597213250512331	0.0192074432570184	up
NRG3	-469.333333333333	0.000597983655176283	0.0192074432570184	down
MARCKS	-1251.33333333333	0.000598553535535371	0.0192074432570184	down
SAT1	-2016.66666666667	0.000601691450841966	0.019273535828583	down
CSRP1	3743	0.000609628765570289	0.0194928525148539	up
CPS1	97.3333333333334	0.000610750841257985	0.0194934685742531	up
LAMA3	3452.33333333333	0.000611829241924359	0.0194934685742531	up
CHN1	898	0.000613324457045514	0.0195063369132233	up
IFIT3	44.6666666666667	0.000615087895692174	0.0195263910680961	up
CD47	898.333333333333	0.000616139899429685	0.0195263910680961	up
SNHG15	-23.6666666666667	0.000619125474854039	0.0195862809514002	down
DLL1	-153.666666666667	0.000621977090158755	0.0196076266151859	down
SPATA20	2776.33333333333	0.000621994197762694	0.0196076266151859	up
NOS3	7537.66666666667	0.000624983426286468	0.0196671721152189	up
PIP5K1C	4184	0.000627311772423621	0.0197057480145866	up
TMC6	680.333333333333	0.000632000277469315	0.0198122099387999	up
DDIT4	-352.333333333333	0.000632917750646455	0.0198122099387999	down
DEPP1	-1253.66666666667	0.000634544371816144	0.0198236596575395	down
GNPTAB	2248.66666666667	0.000635501677507559	0.0198236596575395	up
SIAE	2194	0.000639643927686139	0.0199181107377388	up
C11orf96	252.666666666667	0.000645765680703931	0.0200637457502719	up
POPDC3	60.6666666666667	0.000646565824782176	0.0200637457502719	up
MIR34AHG	-32	0.000647906870823923	0.0200705154403931	down
ZNF462	-1319	0.000650835604079016	0.02011521975605	down
RPL9P8	-28	0.000651600774239284	0.02011521975605	down
FIGNL1	-204.333333333333	0.000653893867244075	0.0201496849453738	down
PLCB4	-122.666666666667	0.000654971855950666	0.0201496849453738	down
CAP2	-216	0.000657041838024603	0.0201786354172711	down
MEGF10	-17.3333333333333	0.000660169275811035	0.0202114662454242	down
NHSL3	395.666666666667	0.000660485884621542	0.0202114662454242	up
ABT1	-108	0.000661560824442198	0.0202114662454242	down
DEPDC1B	-114	0.000662633949861171	0.0202114662454242	down
IFI44	332.333333333333	0.000672583825866563	0.0204522446079814	up
SBDS	1690.33333333333	0.000673717855548215	0.0204522446079814	up
PDCD1LG2	308.666666666667	0.000674163514827943	0.0204522446079814	up
ACE	-2558	0.00067544879105323	0.0204522446079814	down
PDE6B	-29	0.000676249108387436	0.0204522446079814	down
PKHD1L1	145.666666666667	0.000678825850874097	0.020473049248754	up
ZNF804A	162.666666666667	0.000679466884113848	0.020473049248754	up
RHOH	17	0.000681107210583957	0.020473049248754	up
TWIST2	-37.3333333333333	0.000681702832113558	0.020473049248754	down
ABCA3	12288.3333333333	0.000682664056856739	0.020473049248754	up
PSTPIP2	542	0.000685773559824779	0.0205318536152565	up
C14orf132	-53.3333333333334	0.000688378520987328	0.0205753807426881	down
SLC2A4RG	412.333333333333	0.0006911162485143	0.0206227242503249	up
MAGI1	-2244.33333333333	0.000692614701349859	0.0206329919532123	down
FILIP1L	432.333333333333	0.000696091848679609	0.0206979214578891	up
PCDH18	-44	0.000697258699898268	0.0206979214578891	down
SGIP1	252.666666666667	0.00069826824656524	0.0206979214578891	up
EDNRB	92.3333333333333	0.000700418666382735	0.020727290137293	up
SGMS2	510.666666666667	0.000701700137206258	0.0207308896734292	up
PLEKHG4	899.333333333333	0.000706037135493505	0.0208246002637144	up
MACIR	111.333333333333	0.000708775924000683	0.0208709404704913	up
MYOM3	131.333333333333	0.000712098974549558	0.0209142284351784	up
LMNB1	-2317.33333333333	0.000712586165213363	0.0209142284351784	down
EPHA4	857.333333333333	0.000716186601879932	0.0209196430194091	up
JAG2	-2727.33333333333	0.000716414317524507	0.0209196430194091	down
MYH10	-12707.6666666667	0.000718465747821133	0.0209196430194091	down
RNF168	-526.666666666667	0.000718946471230693	0.0209196430194091	down
CTSZ	1757.66666666667	0.000718965843021409	0.0209196430194091	up
GLT8D2	92	0.000719793020976646	0.0209196430194091	up
SFMBT1	-106.333333333333	0.000721198290519867	0.0209264581895326	down
SERINC2	1414.66666666667	0.000726891475777923	0.0210574687812878	up
NINL	-366.333333333334	0.000734130297889714	0.0212327588098394	down
TMTC4	-454	0.000737977085902252	0.02129452678828	down
ZNF738	-63	0.000739273167729956	0.02129452678828	down
BMP2	639.666666666667	0.000739840054577702	0.02129452678828	up
CALCRL	3703	0.000748304932866875	0.0215035407878819	up
ASPHD1	30	0.000752920307952926	0.0216014407453461	up
NOTCH4	-1750	0.000754212853398079	0.0216038470218546	down
TWSG1	855	0.000755974513494202	0.0216196615267126	up
PECAM1	-2700.33333333333	0.000758817062588941	0.0216233578577165	down
ANK2	319.666666666667	0.000758886029361993	0.0216233578577165	up
IFITM3	13085.6666666667	0.000759733061130466	0.0216233578577165	up
EBF3	-68.6666666666667	0.000761460739644575	0.0216380751357824	down
SNHG17	-42	0.000766965005416125	0.0217598928679489	down
YIF1B	943.333333333334	0.000769314455553274	0.0217691666763109	up
STS	553.333333333333	0.000769727724036506	0.0217691666763109	up
BCAS4	23.3333333333333	0.000771780542538538	0.0217927415755669	up
SOX17	-613	0.000773166772836622	0.0217940321520296	down
ANK3	584.333333333333	0.000775287899030804	0.0217940321520296	up
TMEM240	-30.6666666666667	0.000775484192049392	0.0217940321520296	down
SLC4A11	1217	0.000779115702947965	0.0218088261954122	up
PIMREG	-122.666666666667	0.00077928068266182	0.0218088261954122	down
ZNF737	-177.333333333333	0.000779671027127022	0.0218088261954122	down
ADGRF5	1498.66666666667	0.000783341443480385	0.0218700278448145	up
NSG1	-32.6666666666667	0.000784306134526467	0.0218700278448145	down
KIF20A	-2337.66666666667	0.000790373595526227	0.0219068066637149	down
TAGLN	1493.66666666667	0.000793332596007088	0.0219068066637149	up
PELI2	-188	0.000793818855321429	0.0219068066637149	down
F2RL1	-522.333333333334	0.000794248736115034	0.0219068066637149	down
SYNPO	16043	0.000794462758743622	0.0219068066637149	up
ZNF69	-31.3333333333333	0.000794962928283945	0.0219068066637149	down
TIGD1	-64	0.000795077957210042	0.0219068066637149	down
TNFSF18	326	0.000795430095376018	0.0219068066637149	up
SNPH	77.3333333333333	0.000796863393423673	0.0219125173754688	up
TMEM161A	302	0.000799296452414714	0.0219261327299708	up
KCNN4	41.3333333333333	0.000801007751395463	0.0219261327299708	up
WNK4	-111	0.000802080412820873	0.0219261327299708	down
PRDM8	62	0.000802265346615246	0.0219261327299708	up
MMP24	328	0.000812119876499211	0.022138392602655	up
ADTRP	414.666666666667	0.000812872077449852	0.022138392602655	up
SERPINI1	20.6666666666667	0.000814871628007115	0.022138392602655	up
SLC8B1	699.333333333334	0.000815524934487531	0.022138392602655	up
FSTL1	17750	0.000816224724468482	0.022138392602655	up
RRM2B	1264	0.000819052801774102	0.022181439058955	up
CREB5	358.333333333333	0.000820916627131551	0.0221818800992771	up
DDX60	679.666666666667	0.000821551114788041	0.0221818800992771	up
HES1	-669.333333333334	0.000824162878799362	0.0221864418211093	down
RASSF2	-1515.66666666667	0.000824517681849129	0.0221864418211093	down
MIGA1	509.333333333333	0.000827974746036162	0.0221864418211093	up
RMI1	-114	0.000828881511334998	0.0221864418211093	down
IL15	36	0.000828922687444979	0.0221864418211093	up
RAPGEF4	183.666666666667	0.000829901979640734	0.0221864418211093	up
SH3BGRL3	3354.66666666667	0.000830528690027649	0.0221864418211093	up
PLD3	3936.66666666667	0.00083165021932098	0.0221864418211093	up
IGFBP4	-3063	0.000833794328933368	0.0222104915579061	down
PAPPA2	691.666666666667	0.000838049070077131	0.022278295198969	up
VEGFA	-399.333333333334	0.000838832531548962	0.022278295198969	down
CPNE5	-396.666666666667	0.000843185587793538	0.0223502462133139	down
HSPB6	140	0.000844042530714272	0.0223502462133139	up
PTGER4	523	0.00084777356025466	0.0224158352307571	up
RPL3P4	-310.666666666667	0.000849724292813366	0.0224342274885467	down
CYTOR	-40	0.000854318907116595	0.022503409507878	down
UBE2V1	-14.6666666666667	0.000855767169443312	0.022503409507878	down
MAN1A1	-643	0.000856157637876527	0.022503409507878	down
ARHGAP22	898.666666666667	0.000857380657651614	0.022503409507878	up
GUCY1A1	-107	0.000860606584539965	0.0225549590792776	down
AR	-406	0.000863391209552553	0.022574549068324	down
PURPL	50	0.000866442687936335	0.022574549068324	up
ZNRF3	-44.6666666666667	0.000868668058956471	0.022574549068324	down
DUSP1	1098.33333333333	0.000868927568025762	0.022574549068324	up
MCM10	-525.333333333334	0.000869696635712062	0.022574549068324	down
CACNA2D1	2930.66666666667	0.000869957556781338	0.022574549068324	up
ACVR2B	-136.333333333333	0.000871169385736114	0.022574549068324	down
ARHGAP21	3001.33333333333	0.000872351887384297	0.022574549068324	up
BRD3	-790.333333333334	0.000872720902216172	0.022574549068324	down
RAB3IL1	78.3333333333333	0.000875897774131047	0.0226239838364427	up
SLC17A9	604.666666666667	0.000878995453497846	0.0226430604465478	up
RPS14P1	-29.3333333333333	0.000880436780259074	0.0226430604465478	down
THY1	-29.3333333333333	0.000880436780259075	0.0226430604465478	down
LRRK2	306	0.000883791822132875	0.0226966882597744	up
ETNK2	-204.333333333333	0.000887185819138869	0.0227426539748724	down
EPS8L2	210	0.000891634093024878	0.0227426539748724	up
KANK3	353.666666666667	0.000891749421021253	0.0227426539748724	up
GUCY1B1	-213	0.000891934353902476	0.0227426539748724	down
PDE4DIP	1039	0.000891943629651202	0.0227426539748724	up
TGFB2	269.333333333333	0.00089507682756841	0.0227900330711649	up
SPIN4	-49.3333333333333	0.000897455218238818	0.0228167431370636	down
GLTP	578	0.000899167289345874	0.0228167431370636	up
EXOSC2	-636	0.000899955461095998	0.0228167431370636	down
NENF	102.333333333333	0.000903608124509969	0.0228769003080612	up
POLR2L	912	0.000909411981864457	0.0229912726504177	up
CCDC57	-129.333333333333	0.000916890848414223	0.0231283133626558	down
PLPPR2	315.333333333333	0.000917420508790586	0.0231283133626558	up
NUCB1	4972	0.000922137989422955	0.0231642630036121	up
SHARPIN	294	0.000922577973899835	0.0231642630036121	up
DDR2	4139.66666666667	0.000922734433175106	0.0231642630036121	up
