gene_symbol	logFC	p_value	adj_p_value	direction
NPM3	0.0686456250000001	0.150670710091275	0.268286614759775	up
FBXL12	-0.0523349999999998	0.150702622039621	0.268318335386353	down
EYA3	-0.0612371875000006	0.1508108034232	0.268485831218199	down
SLC9A3R2	-0.0720046874999997	0.150913988427163	0.268644401583819	down
GPX6	0.0564884375000003	0.150929273375358	0.268646484630431	up
HOXA4	-0.04981	0.151108942048063	0.268897084926972	down
FEM1B	-0.0424612499999994	0.151111318138902	0.268897084926972	down
EIF2S2	0.0506084374999997	0.151112447873635	0.268897084926972	up
DYNLRB2	-0.0481059374999998	0.151266415772977	0.269130083288035	down
CFAP70	-0.0529209375000003	0.151271666632449	0.269130083288035	down
FAM9A	0.0627903124999998	0.151405196937436	0.269341058511069	up
CITED4	-0.0932168749999998	0.151418553358295	0.269341058511069	down
C1orf216	-0.0627384375000004	0.151656647046588	0.269739366716915	down
DNAH2	-0.0505315624999999	0.151705907730906	0.269780628168424	down
POLR3D	-0.0528299999999995	0.151708652568907	0.269780628168424	down
ABCB4	-0.0656615624999996	0.151736015515927	0.269780628168424	down
TBC1D23	-0.0763962500000005	0.151736543085324	0.269780628168424	down
SCG3	0.0503550000000001	0.151783973146788	0.269839749757409	up
CDK16	0.0557699999999996	0.151997103987188	0.270193413672191	up
SLC19A2	-0.0793212499999996	0.152035158804257	0.270235821583996	down
FAM200A	-0.0785256249999996	0.152086258840717	0.270301406715413	down
SMURF2	-0.051823437500001	0.15225202940454	0.270570763366631	down
IL1RAPL2	-0.0488934374999997	0.152422201230766	0.270847890582128	down
NCDN	-0.0646343749999999	0.152610654268056	0.271157447972732	down
AMIGO3	0.0674846874999999	0.152635300000115	0.271175923168317	up
LPIN1	-0.0493712499999996	0.152701997176355	0.271257088361037	down
FAM212A	-0.0635831249999993	0.15270948887661	0.271257088361037	down
CRYGB	-0.0551040624999997	0.152794377657375	0.271382548521167	down
ANKRD30B	0.0376346874999999	0.152931507483032	0.271600763452882	up
SPATA12	0.0724993750000001	0.15311180522836	0.27189559515874	up
HNRNPD	-0.0443896874999994	0.153143473085106	0.271924505863436	down
CROCCP2	0.0703837499999996	0.153156659636212	0.271924505863436	up
SYT7	0.0530728124999998	0.153194226748326	0.271965835062111	up
SSBP4	0.0598028125000003	0.153217660698714	0.271982068278178	up
HMHB1	-0.0558099999999994	0.153309864833315	0.272120363459151	down
EHMT2	-0.043897499999999	0.153434040591499	0.272315376219507	down
SPDYE4	-0.0625603125000001	0.153450804752485	0.272319735837207	down
CEP19	0.0647946875000002	0.153592854364084	0.272546410321799	up
NPFF	0.0933690624999994	0.153678921916825	0.272673713139082	up
NONO	-0.0437068750000008	0.154233935381002	0.273632969062883	down
VDAC1	0.07612875	0.154352969769328	0.273818629286945	up
COPS3	0.0454956250000002	0.154367750835601	0.273819329138304	up
CPS1-IT1	0.0693821874999997	0.154416680302441	0.273880596048491	up
GLIS2	-0.0580668749999999	0.154432763087262	0.273883598568754	down
KCNMB2	-0.0602690624999999	0.154518291787693	0.274009750078744	down
PKP1	0.0582365625	0.154558999401737	0.274042402456453	up
CLEC2A	-0.0499196874999999	0.15456550151684	0.274042402456453	down
SYT4	0.0702859374999999	0.154621148500589	0.274115529006307	up
TRIAP1	-0.0529281250000009	0.154721071377101	0.274267127830898	down
ZNF74	-0.0537003124999995	0.154748425434391	0.274290070897073	down
LOC100506990	-0.145175625000001	0.154961179883384	0.274641599471128	down
DDX31	0.0439243750000002	0.154996464118212	0.274661847201841	up
SGTB	0.0651606250000006	0.155001465916828	0.274661847201841	up
ICAM5	0.0725956249999994	0.155040226495708	0.274704955398698	up
C19orf66	0.0453206249999998	0.155162558290904	0.274871672613394	up
ROCK1P1	-0.0963575000000001	0.155163203412931	0.274871672613394	down
RHOQ	-0.044343125	0.155321159884414	0.275125885163336	down
TRMT13	-0.0908021875	0.1554650868015	0.275355201665079	down
HOOK1	0.0788246875000002	0.155543511848935	0.275468471296248	up
CROCCP3	-0.058985625	0.155581339204346	0.275509827789014	down
PTGES2	0.0539087500000004	0.155632259024105	0.27557435910371	up
TNFRSF8	0.0595509374999997	0.155877917840659	0.275983666070815	up
HMGXB4	-0.0494618750000004	0.155923803641305	0.276039229346569	down
DPP8	-0.0581653124999993	0.155954752477752	0.276068341137374	down
S1PR4	0.0758512499999994	0.156059110892019	0.276222776227689	up
PGPEP1L	-0.0707456249999998	0.15607102062484	0.276222776227689	down
RNPC3	-0.0635693750000005	0.156098377265935	0.276245505764996	down
CCT5	0.0476143749999993	0.156118337709351	0.276252625319844	up
VWA1	0.0610256249999999	0.156131429126547	0.276252625319844	up
LOC541467	0.0619109375000002	0.156258251672417	0.276441075147188	up
SNRPA	-0.0434628125	0.15626698510527	0.276441075147188	down
PPP4R3B	-0.0620471874999987	0.156403731339639	0.276657269385441	down
SPSB2	0.0428068749999999	0.156443383682829	0.276701693303158	up
RAB24	0.0402331249999999	0.156468283018791	0.276720017719443	up
GAL3ST3	0.0533662499999997	0.156510572961157	0.276769091811736	up
LOC100507388	-0.1108665625	0.156614036522715	0.27692632452033	down
KLF14	-0.0509440624999996	0.156630290325224	0.2769293372745	down
KCNIP3	-0.0568715624999995	0.156890704665441	0.277363996089295	down
TAAR5	0.0625021875000001	0.157018902337434	0.277563746102255	up
CXorf40B	0.0641668750000003	0.157032859666321	0.277563746102255	up
LINC01121	0.0491934375000004	0.157070267760577	0.277604086385649	up
LINC01567	0.0608065625000003	0.157263049371313	0.277918998949323	up
TTC29	-0.0450796875000001	0.157304175568084	0.27796586886894	down
SERPINB5	0.0465703124999999	0.157354958956822	0.278029320703209	up
TELO2	0.0649968749999998	0.157369299213769	0.278029320703209	up
PPP1R21	-0.0668334375000002	0.157439061271369	0.278126754518097	down
AP3B2	-0.0498065624999996	0.157456032961193	0.278130921146207	down
MMP28	-0.0593359374999999	0.157587563348418	0.278337425130887	down
CALB2	0.0601409375000005	0.157623164274783	0.278366217532472	up
THEGL	-0.0685059375000002	0.15763311577602	0.278366217532472	down
PRMT1	-0.050456874999999	0.157651282132467	0.27837246987914	down
OR14J1	-0.0533965625000003	0.157756912526534	0.278505108240182	down
IER3IP1	0.0711893750000002	0.157767219478165	0.278505108240182	up
VPS37B	0.0491184375000002	0.157770297748418	0.278505108240182	up
HTR7P1	0.0653409375000003	0.157974168032867	0.278829463577965	up
PSD2	-0.0550596875000002	0.157983341313759	0.278829463577965	down
ZSCAN22	0.0519768750000001	0.158357073201961	0.279430001937925	up
DENND4A	0.0697021875000001	0.158362585835966	0.279430001937925	up
COX4I2	0.0796993749999996	0.158367647291777	0.279430001937925	up
CALHM1	0.049991875	0.158403804393903	0.279467891085386	up
MRPL53	0.0458268749999997	0.158513455977817	0.279635425676688	up
KPTN	0.0652859375000003	0.158575800540897	0.279719482084791	up
SSTR5	-0.0483768750000002	0.158701324598234	0.279914957935149	down
C6orf10	0.052110625	0.158903598163056	0.280245754617999	up
LINC01512	0.0862981249999996	0.158918433509085	0.280245907154508	up
OR52D1	0.0612943750000001	0.158933133075488	0.280245907154508	up
SLC35A5	-0.0731418749999995	0.158962133301162	0.280271077639743	down
LARGE2	0.0647937500000004	0.1590697501948	0.280434842113527	up
AADACL2	-0.0481318749999998	0.159146267733061	0.280543754169061	down
RAB19	0.0770246874999994	0.159277817246621	0.280749647680584	up
CNIH1	-0.0504696874999998	0.159337903085513	0.28082954990523	down
ENG	0.0796896875000001	0.159500092715574	0.281089376356993	up
ASB9	0.10028875	0.15971267867667	0.281414480476023	up
ZADH2	0.04149	0.159727591454703	0.281414480476023	up
ZBTB32	0.063540625	0.159728925160641	0.281414480476023	up
HCRT	0.0598349999999997	0.159788437258761	0.281478587094135	up
PARGP1	0.128435	0.159794889589246	0.281478587094135	up
LCOR	-0.0575193749999999	0.15993449498654	0.28169843078649	down
KLK1	0.0714059375000001	0.160008272496701	0.281802299475313	up
MIR425	0.0597071875000004	0.160105021272746	0.281946601580697	up
SYT14P1	-0.0506153124999999	0.160180974473885	0.282054259150843	down
LRRC3DN	0.0599684375000001	0.160312310939758	0.282259409261462	up
NCR2	0.0703506249999994	0.160343334964408	0.28228791919134	up
EPHA1	0.0599506250000003	0.160365744174401	0.282301258682148	up
WDR33	-0.0519937500000002	0.160385316381683	0.282309602024653	down
SMIM10L2A	0.0658275000000002	0.160640461942263	0.282732560768179	up
CSN2	-0.0447971875000004	0.160665375504514	0.282750262781084	down
MS4A13	-0.0515175	0.160687479490798	0.28276301748783	down
ZNF114	0.0666034374999999	0.160715569376644	0.282783681892406	up
PRMT9	-0.0699875000000001	0.160728937672046	0.282783681892406	down
CYTH2	-0.0478234375000004	0.160749202547096	0.282793194572407	down
SLC25A53	0.0563140624999998	0.160803989477119	0.282863431766913	up
GYS1	-0.0562015624999999	0.160901378691	0.283008588912837	down
TLCD1	0.0691896874999998	0.160925572041038	0.283024987308914	up
ZNF44	-0.0772509375000006	0.161028857060187	0.283180470888528	down
ACER1	-0.0602753124999995	0.161148903716441	0.283365399522822	down
FUT5	0.0813528124999998	0.161258812857175	0.283532469756177	up
TEX43	-0.0588596874999997	0.16134516461257	0.283658093300485	down
OR2A12	0.0587806249999998	0.161360770530488	0.283659328115524	up
CLIC6	0.0918365624999998	0.161389032146792	0.28366597023235	up
GTF2IRD1	0.0526012499999996	0.161394356730211	0.28366597023235	up
VBP1	-0.0884906250000002	0.161487511961426	0.283803491704693	down
KLF1	0.0660981250000003	0.161603410042569	0.283980953129001	up
LRRC46	0.0480687499999998	0.161657215681355	0.284029944203282	up
SLC6A17	-0.0579800000000001	0.161661135162831	0.284029944203282	down
CCDC89	-0.0624465625000003	0.161798499378362	0.284245046951114	down
RAB29	0.0631406250000002	0.161841151110494	0.284293735956256	up
CBLC	0.0570509375000002	0.161869534975276	0.284294854931717	up
GSTA1	-0.0848774999999998	0.161871662002575	0.284294854931717	down
KCNK12	0.0774462499999993	0.1619406834462	0.284389834658749	up
OR51B5	-0.0597215625000002	0.161970514628867	0.284415979788839	down
C3orf49	-0.051375	0.162205954867375	0.284764835080475	down
POLD2	-0.0563440625	0.162208786838292	0.284764835080475	down
SMIM12	-0.0654925000000001	0.16222341137252	0.284764835080475	down
SLC35G1	0.0572956250000008	0.162232368514119	0.284764835080475	up
ARHGEF40	0.0537075000000001	0.162243990522391	0.284764835080475	up
LOC100131170	0.0822434374999997	0.16234274527851	0.284911892197868	up
COX6B1	0.0579740624999997	0.162411556294395	0.284992769018332	up
CERCAM	0.0676846874999995	0.162418776101605	0.284992769018332	up
SNORD58A	0.103367187499999	0.162603441300097	0.285269806292316	up
LCE3A	0.0593862500000009	0.162606637338587	0.285269806292316	up
SRPRA	0.0380465625	0.162652431289908	0.285323845598233	up
OTUD4	-0.0639478124999993	0.162680274122074	0.285346388108509	down
DEFA4	-0.0598318749999999	0.162701048094284	0.285356528601042	down
UBIAD1	-0.0411690624999998	0.162768628466037	0.285448752012723	down
GRIK1-AS1	-0.05380375	0.162957997938695	0.285754521353159	down
HIST2H4A	0.0879618750000002	0.163084537490008	0.285923729002148	up
HIST2H4B	0.0879618750000002	0.163084537490008	0.285923729002148	up
TCF7	0.0672806249999998	0.163185305643384	0.286074046450265	up
PFDN1	-0.0500759375000004	0.163239160992103	0.286142102704246	down
NLRP8	0.0617425	0.163369911461428	0.286344923551464	up
MATN1	0.0566468750000002	0.163469047766067	0.286492300748763	up
ATP5G3	0.0422640624999997	0.163560230125406	0.286625712179067	up
DMRT3	-0.0557690624999999	0.163593534280479	0.286657681638774	down
ASB13	0.0454603124999997	0.163681151102329	0.286784806124518	up
RBM45	-0.0749893750000003	0.163840589691846	0.287037734131527	down
INSL5	0.0557174999999997	0.163887020409014	0.287092651582584	up
KIAA0141	0.0465890624999996	0.163920786040061	0.287121164119544	up
CDC16	-0.0434484375000001	0.163933467687021	0.287121164119544	down
DNAJC28	-0.0801799999999996	0.164067763683093	0.287329936159396	down
SDHA	0.0433521874999996	0.164108883560892	0.287375506561272	up
YIPF5	-0.0746890624999995	0.164166408330123	0.287449792985026	down
AMBRA1	0.0447453125000004	0.164202624883679	0.287486759213602	up
WFDC12	0.0598528125000002	0.164315535596309	0.287657982800271	up
NKX6-1	0.0606074999999996	0.16442705558264	0.287826740449221	up
C1orf50	-0.04838125	0.164575404721404	0.288059929930337	down
TCTN3	0.0500690625000007	0.164681983323986	0.288219971366016	up
INSIG1	0.0955915624999993	0.164839080231625	0.288468390405343	up
C14orf119	0.0731231249999999	0.164869178047109	0.288494535788418	up
TRIM31	-0.0532296874999998	0.16491302681244	0.288512194564446	down
PPP2R5E	-0.0373124999999998	0.164913105758281	0.288512194564446	down
EGLN1	-0.0433059374999997	0.164924745277212	0.288512194564446	down
THOC6	0.0609850000000008	0.164941797408403	0.288515506853611	up
SPATA32	0.0428271875	0.1649653993497	0.288530274381809	up
MYH4	0.0450275	0.16501074357025	0.28858306371153	up
TMEM45B	0.0615300000000002	0.165181633400409	0.288855386669421	up
FAM198A	-0.0544224999999998	0.165212200958476	0.288861458907095	down
NSMCE1	-0.0380887500000015	0.165220978511774	0.288861458907095	down
MS4A8	-0.0464337499999996	0.165241317854548	0.288861458907095	down
MCOLN3	0.0978528125	0.165245813302183	0.288861458907095	up
CFHR5	-0.0483699999999996	0.165293633074796	0.288918515778547	down
RTP3	0.0433443750000002	0.165354472797822	0.28899121712332	up
FBXW2	-0.039389375	0.165365593741926	0.28899121712332	down
SHB	-0.0595978125000003	0.165476234165833	0.289158021013431	down
SLC25A46	-0.0464446875000005	0.165688003930705	0.289501494428817	down
TESMIN	0.0505718750000008	0.165725891739052	0.28954111414259	up
DSCR9	0.0619509374999999	0.165751403021029	0.289559105433616	up
KIF2B	0.0675293750000002	0.165785468970588	0.289592036611343	up
CREBBP	-0.0738378124999989	0.165956950123967	0.289864974920571	down
STRIP1	-0.0543803125000002	0.165990805105475	0.289882057909488	down
PSME3	0.0431684374999991	0.165997191675275	0.289882057909488	up
RHOJ	-0.0818506249999988	0.16612077989486	0.290071266398061	down
KIAA1024	-0.0615853124999999	0.1661952795173	0.290174732139508	down
VPS37C	0.0619349999999999	0.166221836973111	0.290194480197139	up
RPL32P3	-0.0450900000000006	0.16628737536653	0.290282272342581	down
VAMP7	-0.0691990625000002	0.166306010639039	0.290288178695233	down
STUM	0.0579553125	0.166444612776633	0.29050346767333	up
MED14	0.0575465625000003	0.166525416244341	0.290590787573688	up
NKAIN1	0.0660074999999998	0.166533808330636	0.290590787573688	up
BTBD16	-0.06092625	0.166540446112215	0.290590787573688	down
PTH1R	-0.0555653124999999	0.166657557038839	0.290768474023303	down
MED12	0.0532021875000012	0.166676316182678	0.290774548662229	up
CRH	0.0485184374999999	0.166703234683034	0.290794855258196	up
PRKY	0.0769637500000005	0.166729924239522	0.290814758802312	up
INHBC	-0.05260625	0.16697306879069	0.291205462357361	down
ISX	0.0589378124999999	0.166984522469828	0.291205462357361	up
NMNAT2	0.0531509375000003	0.167085383163336	0.29135465852018	up
TOB2P1	-0.0388490625	0.16725149185256	0.291617592930541	down
THBS3	-0.0713687499999994	0.167328298370744	0.291724787294163	down
VTRNA1-1	0.2062746875	0.167348567121548	0.291733401540981	up
CST2	0.0639496875000001	0.167396618100849	0.29179044164424	up
PMP2	0.0457712499999999	0.16782130807142	0.292503933747558	up
NLE1	-0.0448246874999998	0.167993436437029	0.292777133568901	down
ZNF554	-0.0466424999999999	0.168017454073155	0.292792181228197	down
TRIM8	0.0514862500000004	0.168068063409916	0.292853561373334	up
F12	0.0715153125000001	0.168108388103355	0.292897011238662	up
OR10A3	0.0444996875000001	0.168275050968632	0.293160553325947	up
CHD1	0.0645062499999993	0.168504352304033	0.293533162859478	up
VPS37D	0.0593371874999993	0.168526101119438	0.293544182539239	up
SLC38A9	0.0953943750000004	0.168571686180237	0.293591501819719	up
SPRY1	-0.0917859375000002	0.168584118288641	0.293591501819719	down
LOC284788	0.0777303125000001	0.168646197767318	0.293672743102046	up
APOPT1	-0.0539765624999997	0.168756336300722	0.293837649694597	down
CHRNA9	-0.0442437499999999	0.168856499341951	0.293985158431701	down
FAM110B	-0.0568387499999999	0.168914888944331	0.294059917797261	down
NSMCE2	-0.0728449999999998	0.16895644503895	0.294105361114536	down
CCDC189	0.0678128124999994	0.168989444296554	0.294127945456596	up
FTHL17	0.0715796875	0.169000326354928	0.294127945456596	up
PLXNA1	0.0774356249999993	0.16906435977062	0.294212486012088	up
SLC6A19	-0.0652756249999997	0.169091308902974	0.294232481472875	down
C3P1	0.0516090625000001	0.169179290271186	0.294358664570022	up
LOC148696	-0.0606465624999996	0.169210892588976	0.294386738450273	down
ARHGAP33	-0.0551084374999998	0.169242378538628	0.294414604764254	down
CYP4B1	0.0531690624999995	0.169409903989425	0.294679099125455	up
TANGO6	-0.0450571875000012	0.169568654721085	0.294928283405502	down
NANOS3	0.0558253125000006	0.169649784812617	0.295042430038244	up
HCG4	0.0754140625000005	0.16984830898646	0.295342777354304	up
COG5	-0.055197500000001	0.1698535197247	0.295342777354304	down
PCK1	-0.0551374999999998	0.169939880711529	0.295465949537091	down
SCGB2B2	0.0673656249999995	0.17006839641736	0.295646317594796	up
CCS	0.0483034374999998	0.170074687718458	0.295646317594796	up
GSTCD	0.0436453125000001	0.170258238761568	0.295938361493052	up
GAPDH	0.0487781250000005	0.170295326505798	0.29597579667472	up
POU4F2	-0.056588125	0.170376618542398	0.296090045719271	down
PPP2R3C	0.070694687499999	0.170425247184942	0.296147514806081	up
GRIK2	-0.0720399999999996	0.170598075075375	0.296374727090517	down
A1BG	0.0543053125000001	0.170603575691997	0.296374727090517	up
DYNLT1	0.0696409374999997	0.170603606081501	0.296374727090517	up
COLGALT2	-0.0606396875000002	0.170618288484779	0.296374727090517	down
TMEM44	0.0489506250000001	0.170806533260736	0.296674643872201	up
ICMT	-0.0476574999999995	0.170936793710757	0.296850413828619	down
CCNT2	-0.0632065624999997	0.170938923740958	0.296850413828619	down
TRAPPC11	0.0518390624999999	0.171077225293342	0.297063482256014	up
